epoch,step,train_acc_epoch,train_f1_epoch,train_loss_epoch,train_loss_step,val_acc_epoch,val_f1_epoch,val_loss
70,22349,,,,0.5101680755615234,,,
70,22399,,,,0.37498438358306885,,,
70,22449,,,,0.39627760648727417,,,
70,22499,,,,0.4384297728538513,,,
70,22549,,,,0.42825859785079956,,,
70,22577,,,,,0.679964542388916,0.6221675872802734,0.4600706696510315
70,22577,0.6811465620994568,0.627105176448822,0.45009559392929077,,,,
71,22599,,,,0.5147982835769653,,,
71,22649,,,,0.3666955828666687,,,
71,22699,,,,0.5442109704017639,,,
71,22749,,,,0.5098237991333008,,,
71,22799,,,,0.39361801743507385,,,
71,22849,,,,0.38235417008399963,,,
71,22895,,,,,0.658687949180603,0.5944058895111084,0.47090932726860046
71,22895,0.6832151412963867,0.6297014951705933,0.44739797711372375,,,,
72,22899,,,,0.30461105704307556,,,
72,22949,,,,0.3260516822338104,,,
72,22999,,,,0.6241989135742188,,,
72,23049,,,,0.29623883962631226,,,
72,23099,,,,0.2194928526878357,,,
72,23149,,,,0.45653069019317627,,,
72,23199,,,,0.35322341322898865,,,
72,23213,,,,,0.618794322013855,0.5715922117233276,0.52385014295578
72,23213,0.686761200428009,0.6326149702072144,0.44460099935531616,,,,
73,23249,,,,0.2814003527164459,,,
73,23299,,,,0.276957243680954,,,
73,23349,,,,0.3434509336948395,,,
73,23399,,,,0.45575380325317383,,,
73,23449,,,,0.27953195571899414,,,
73,23499,,,,0.671600341796875,,,
73,23531,,,,,0.6480496525764465,0.6015440821647644,0.4846231937408447
73,23531,0.6886327862739563,0.6344218254089355,0.4391786456108093,,,,
74,23549,,,,0.415195107460022,,,
74,23599,,,,0.3981137275695801,,,
74,23649,,,,0.6025052666664124,,,
74,23699,,,,0.4227951169013977,,,
74,23749,,,,0.4610155522823334,,,
74,23799,,,,0.24852338433265686,,,
74,23849,,,,0.48337140679359436,,,
74,23849,,,,,0.6666666865348816,0.6177175045013428,0.46937161684036255
74,23849,0.6863672137260437,0.6320105791091919,0.4411398768424988,,,,
75,23899,,,,0.522837221622467,,,
75,23949,,,,0.41739344596862793,,,
75,23999,,,,0.3245055079460144,,,
75,24049,,,,0.5265304446220398,,,
75,24099,,,,0.411467581987381,,,
75,24149,,,,0.3873196244239807,,,
75,24167,,,,,0.661347508430481,0.6100687384605408,0.4716479778289795
75,24167,0.6889283061027527,0.6365545392036438,0.43628954887390137,,,,
76,24199,,,,0.41180670261383057,,,
76,24249,,,,0.41089141368865967,,,
76,24299,,,,0.577144205570221,,,
76,24349,,,,0.5825796723365784,,,
76,24399,,,,0.5441839694976807,,,
76,24449,,,,0.5151436924934387,,,
76,24485,,,,,0.6560283899307251,0.5963915586471558,0.4733923077583313
76,24485,0.6947399377822876,0.6425977945327759,0.43155232071876526,,,,
77,24499,,,,0.46979695558547974,,,
77,24549,,,,0.39037445187568665,,,
77,24599,,,,0.4532058537006378,,,
77,24649,,,,0.3175867795944214,,,
77,24699,,,,0.41895097494125366,,,
77,24749,,,,0.3215572237968445,,,
77,24799,,,,0.34584173560142517,,,
77,24803,,,,,0.6445035338401794,0.5823561549186707,0.499263733625412
77,24803,0.6884357929229736,0.6365782022476196,0.43686622381210327,,,,
78,24849,,,,0.44250184297561646,,,
78,24899,,,,0.31248390674591064,,,
78,24949,,,,0.402792751789093,,,
78,24999,,,,0.45013073086738586,,,
78,25049,,,,0.23069621622562408,,,
78,25099,,,,0.5495309233665466,,,
78,25121,,,,,0.646276593208313,0.5870262384414673,0.4959688186645508
78,25121,0.6970055103302002,0.644022524356842,0.42698806524276733,,,,
79,25149,,,,0.471116840839386,,,
79,25199,,,,0.3443047106266022,,,
79,25249,,,,0.37350785732269287,,,
79,25299,,,,0.5328885912895203,,,
79,25349,,,,0.4173561930656433,,,
79,25399,,,,0.28766492009162903,,,
79,25439,,,,,0.664893627166748,0.606629490852356,0.4732113480567932
79,25439,0.6999605894088745,0.6481968760490417,0.42528459429740906,,,,
80,25449,,,,0.47014445066452026,,,
80,25499,,,,0.4341861605644226,,,
80,25549,,,,0.6006743907928467,,,
80,25599,,,,0.40636324882507324,,,
80,25649,,,,0.28596392273902893,,,
80,25699,,,,0.680160403251648,,,
80,25749,,,,0.3619283437728882,,,
80,25757,,,,,0.6471630930900574,0.593144416809082,0.48850762844085693
80,25757,0.7015366554260254,0.6497070789337158,0.42345085740089417,,,,
81,25799,,,,0.52803635597229,,,
81,25849,,,,0.40328606963157654,,,
81,25899,,,,0.26339203119277954,,,
81,25949,,,,0.44652944803237915,,,
81,25999,,,,0.4975939393043518,,,
81,26049,,,,0.2791207432746887,,,
81,26075,,,,,0.682624101638794,0.6298214197158813,0.45022720098495483
81,26075,0.7034081816673279,0.6518828272819519,0.4194721579551697,,,,
82,26099,,,,0.47752708196640015,,,
82,26149,,,,0.3574652373790741,,,
82,26199,,,,0.3575763404369354,,,
82,26249,,,,0.32584503293037415,,,
82,26299,,,,0.6498500108718872,,,
82,26349,,,,0.2029329240322113,,,
82,26393,,,,,0.6595744490623474,0.6071895360946655,0.4713205099105835
82,26393,0.7025216817855835,0.6501376628875732,0.4206819534301758,,,,
83,26399,,,,0.6261708736419678,,,
83,26449,,,,0.3002709150314331,,,
83,26499,,,,0.6699004769325256,,,
83,26549,,,,0.4815269112586975,,,
83,26599,,,,0.4463344216346741,,,
83,26649,,,,0.38541603088378906,,,
83,26699,,,,0.42011770606040955,,,
83,26711,,,,,0.6719858050346375,0.6241852045059204,0.4610961377620697
83,26711,0.7071512937545776,0.6548083424568176,0.4157223701477051,,,,
84,26749,,,,0.5102638602256775,,,
84,26799,,,,0.2810909152030945,,,
84,26849,,,,0.36209169030189514,,,
84,26899,,,,0.27814480662345886,,,
84,26949,,,,0.4870060682296753,,,
84,26999,,,,0.396892249584198,,,
84,27029,,,,,0.6622340679168701,0.6087856292724609,0.4686310589313507
84,27029,0.7059692740440369,0.6533954739570618,0.41459405422210693,,,,
85,27049,,,,0.3091948628425598,,,
85,27099,,,,0.42681238055229187,,,
85,27149,,,,0.38797247409820557,,,
85,27199,,,,0.3400859236717224,,,
85,27249,,,,0.6502466797828674,,,
85,27299,,,,0.3430096507072449,,,
85,27347,,,,,0.6569148898124695,0.6045421361923218,0.47557663917541504
85,27347,0.7097123861312866,0.6571529507637024,0.4105090796947479,,,,
86,27349,,,,0.38373416662216187,,,
86,27399,,,,0.45217061042785645,,,
86,27449,,,,0.2406674325466156,,,
86,27499,,,,0.5048094391822815,,,
86,27549,,,,0.6700849533081055,,,
86,27599,,,,0.3449116349220276,,,
86,27649,,,,0.3618428409099579,,,
86,27665,,,,,0.6719858050346375,0.6129732131958008,0.45857682824134827
86,27665,0.7112883925437927,0.6594457626342773,0.4095791280269623,,,,
87,27699,,,,0.322383314371109,,,
87,27749,,,,0.459311842918396,,,
87,27799,,,,0.2828109860420227,,,
87,27849,,,,0.35651326179504395,,,
87,27899,,,,0.4585690498352051,,,
87,27949,,,,0.4393293857574463,,,
87,27983,,,,,0.6533687710762024,0.6034423112869263,0.48668426275253296
87,27983,0.710106372833252,0.6572465300559998,0.4080365300178528,,,,
88,27999,,,,0.33523279428482056,,,
88,28049,,,,0.5085867643356323,,,
88,28099,,,,0.39194223284721375,,,
88,28149,,,,0.4144459068775177,,,
88,28199,,,,0.25429069995880127,,,
88,28249,,,,0.40946969389915466,,,
88,28299,,,,0.45736372470855713,,,
88,28301,,,,,0.682624101638794,0.6309941411018372,0.43961894512176514
88,28301,0.7152284979820251,0.6631126999855042,0.4074690341949463,,,,
89,28349,,,,0.33854684233665466,,,
89,28399,,,,0.5018953084945679,,,
89,28449,,,,0.3625865876674652,,,
89,28499,,,,0.4813459515571594,,,
89,28549,,,,0.37863683700561523,,,
89,28599,,,,0.30342021584510803,,,
89,28619,,,,,0.6790780425071716,0.6248197555541992,0.45164811611175537
89,28619,0.7155240178108215,0.6622232794761658,0.4024623930454254,,,,
90,28649,,,,0.668256938457489,,,
90,28699,,,,0.39680907130241394,,,
90,28749,,,,0.45356494188308716,,,
90,28799,,,,0.3165499269962311,,,
90,28849,,,,0.2032611221075058,,,
90,28899,,,,0.33165356516838074,,,
90,28937,,,,,0.6852836608886719,0.6249135136604309,0.44327443838119507
90,28937,0.7144405245780945,0.6620820760726929,0.40316763520240784,,,,
91,28949,,,,0.47407644987106323,,,
91,28999,,,,0.36245959997177124,,,
91,29049,,,,0.40495920181274414,,,
91,29099,,,,0.3535056710243225,,,
91,29149,,,,0.5023688673973083,,,
91,29199,,,,0.46091166138648987,,,
91,29249,,,,0.4846511781215668,,,
91,29255,,,,,0.6959219574928284,0.6458622217178345,0.43228644132614136
91,29255,0.7182821035385132,0.6665993332862854,0.39893707633018494,,,,
92,29299,,,,0.45276060700416565,,,
92,29349,,,,0.31592151522636414,,,
92,29399,,,,0.45469164848327637,,,
92,29449,,,,0.3850306272506714,,,
92,29499,,,,0.3705504536628723,,,
92,29549,,,,0.46291157603263855,,,
92,29573,,,,,0.6808510422706604,0.6365745663642883,0.4451788365840912
92,29573,0.7187746167182922,0.6679944396018982,0.39978694915771484,,,,
93,29599,,,,0.21220505237579346,,,
93,29649,,,,0.4541958272457123,,,
93,29699,,,,0.1832636445760727,,,
93,29749,,,,0.40589022636413574,,,
93,29799,,,,0.35775473713874817,,,
93,29849,,,,0.5132006406784058,,,
93,29891,,,,,0.688829779624939,0.6381074786186218,0.43287599086761475
93,29891,0.7235027551651001,0.6718315482139587,0.39427801966667175,,,,
94,29899,,,,0.41904985904693604,,,
94,29949,,,,0.34289711713790894,,,
94,29999,,,,0.3716304302215576,,,
94,30049,,,,0.3878542184829712,,,
94,30099,,,,0.4379364848136902,,,
94,30149,,,,0.5763528943061829,,,
94,30199,,,,0.3157281279563904,,,
94,30209,,,,,0.6941489577293396,0.6403243541717529,0.43201860785484314
94,30209,0.7165090441703796,0.6649920344352722,0.40086737275123596,,,,
95,30249,,,,0.2241823524236679,,,
95,30299,,,,0.4506112337112427,,,
95,30349,,,,0.5459770560264587,,,
95,30399,,,,0.279848575592041,,,
95,30449,,,,0.257414847612381,,,
95,30499,,,,0.42253047227859497,,,
95,30527,,,,,0.6959219574928284,0.6452918648719788,0.4282107353210449
95,30527,0.7185776233673096,0.6665651798248291,0.39740097522735596,,,,
96,30549,,,,0.3333786725997925,,,
96,30599,,,,0.5041919946670532,,,
96,30649,,,,0.35479193925857544,,,
96,30699,,,,0.42794257402420044,,,
96,30749,,,,0.2697141766548157,,,
96,30799,,,,0.501659095287323,,,
96,30845,,,,,0.6773049831390381,0.6268689036369324,0.45671147108078003
96,30845,0.7236012816429138,0.6718990206718445,0.39377346634864807,,,,
97,30849,,,,0.2555393874645233,,,
97,30899,,,,0.3745880722999573,,,
97,30949,,,,0.3666871190071106,,,
97,30999,,,,0.3901534974575043,,,
97,31049,,,,0.43224650621414185,,,
97,31099,,,,0.6622136235237122,,,
97,31149,,,,0.388476699590683,,,
97,31163,,,,,0.6693262457847595,0.6178537607192993,0.4570871591567993
97,31163,0.7211387157440186,0.6699784994125366,0.39406320452690125,,,,
98,31199,,,,0.39766642451286316,,,
98,31249,,,,0.3590671122074127,,,
98,31299,,,,0.44647878408432007,,,
98,31349,,,,0.46619588136672974,,,
98,31399,,,,0.43717825412750244,,,
98,31449,,,,0.3581990599632263,,,
98,31481,,,,,0.6764184236526489,0.6305686831474304,0.4539511799812317
98,31481,0.7249802947044373,0.6715981960296631,0.3905569612979889,,,,
99,31499,,,,0.39592939615249634,,,
99,31549,,,,0.2249101847410202,,,
99,31599,,,,0.5067042708396912,,,
99,31649,,,,0.30169355869293213,,,
99,31699,,,,0.34186625480651855,,,
99,31749,,,,0.3203747272491455,,,
99,31799,,,,0.4236195385456085,,,
99,31799,,,,,0.6994680762290955,0.6478031873703003,0.4287402331829071
99,31799,0.7241922616958618,0.6719186305999756,0.39118459820747375,,,,
